sentence_id,word_id,word,word_lower,pos,head_dist,abs_head_dist,direction,token_frequency,log_token_frequency,token_length,sentence_position,relation_type,token_length_bin,sentence_position_bin,abs_head_dist_bin,frequency_bin
email-enronsent09_01-0061,7,asset,asset,NOUN,1,1,Before Head,3,1.3862943611198906,5,8,compound,5-6,6-10,1-2,"(0.692, 1.386]"
email-enronsent09_01-0061,8,activities,activities,NOUN,-3,3,After Head,26,3.295836866004329,10,9,obj,9-10,6-10,3-4,"(2.833, 3.497]"
email-enronsent09_01-0062,3,activities,activities,NOUN,-3,3,After Head,26,3.295836866004329,10,4,obj,9-10,1-5,3-4,"(2.833, 3.497]"
email-enronsent09_01-0066,7,questions,questions,NOUN,-2,2,After Head,74,4.31748811353631,9,8,obj,9-10,6-10,1-2,"(4.22, 8.54]"
email-enronsent09_01-0067,3,Tax,tax,NOUN,1,1,Before Head,29,3.4011973816621555,3,4,compound,3-4,1-5,1-2,"(2.833, 3.497]"
email-enronsent09_01-0067,4,Analyst,analyst,NOUN,-3,3,After Head,14,2.70805020110221,7,5,list,7-8,1-5,3-4,"(2.197, 2.833]"
email-enronsent09_01-0067,5,Networks,networks,NOUN,-4,4,After Head,7,2.0794415416798357,8,6,list,7-8,6-10,3-4,"(1.386, 2.197]"
email-enronsent09_01-0067,7,Services,services,NOUN,-2,2,After Head,47,3.8712010109078907,8,8,conj,7-8,6-10,1-2,"(3.497, 4.22]"
email-enronsent09_01-0067,12,office,office,NOUN,-6,6,After Head,85,4.454347296253507,6,13,list,5-6,11-15,5-6,"(4.22, 8.54]"
email-enronsent09_01-0068,4,Company,company,NOUN,-1,1,After Head,85,4.454347296253507,7,5,obj,7-8,1-5,1-2,"(4.22, 8.54]"
email-enronsent09_01-0069,13,problem,problem,NOUN,-6,6,After Head,74,4.31748811353631,7,14,parataxis,7-8,11-15,5-6,"(4.22, 8.54]"
email-enronsent09_01-0070,8,company,company,NOUN,-3,3,After Head,85,4.454347296253507,7,9,obj,7-8,6-10,3-4,"(4.22, 8.54]"
email-enronsent09_01-0071,6,Co.,co.,NOUN,-1,1,After Head,6,1.9459101490553132,3,7,obj,3-4,6-10,1-2,"(1.386, 2.197]"
email-enronsent09_01-0071,10,world,world,NOUN,-5,5,After Head,126,4.844187086458591,5,11,obl,5-6,11-15,5-6,"(4.22, 8.54]"
email-enronsent09_01-0073,5,morning,morning,NOUN,-4,4,After Head,41,3.7376696182833684,7,6,obl:unmarked,7-8,6-10,3-4,"(3.497, 4.22]"
email-enronsent09_01-0076,7,decisions,decisions,NOUN,-2,2,After Head,7,2.0794415416798357,9,8,obj,9-10,6-10,1-2,"(1.386, 2.197]"
email-enronsent09_01-0076,10,guidance,guidance,NOUN,3,3,Before Head,5,1.791759469228055,8,12,nsubj,7-8,11-15,3-4,"(1.386, 2.197]"
email-enronsent09_01-0077,3,Tax,tax,NOUN,-3,3,After Head,29,3.4011973816621555,3,4,list,3-4,1-5,3-4,"(2.833, 3.497]"
email-enronsent09_01-0077,4,x35172,x35172,NOUN,-4,4,After Head,2,1.0986122886681096,6,5,list,5-6,1-5,3-4,"(0.692, 1.386]"
email-enronsent09_01-0078,3,comments,comments,NOUN,-2,2,After Head,46,3.8501476017100584,8,4,obj,7-8,1-5,1-2,"(3.497, 4.22]"
email-enronsent09_01-0081,5,companies,companies,NOUN,2,2,Before Head,16,2.833213344056216,9,6,nsubj,9-10,6-10,1-2,"(2.197, 2.833]"
email-enronsent09_01-0081,11,organization,organization,NOUN,-4,4,After Head,15,2.772588722239781,12,12,obl,11-12,11-15,3-4,"(2.197, 2.833]"
email-enronsent09_01-0082,8,indication,indication,NOUN,-2,2,After Head,3,1.3862943611198906,10,9,obj,9-10,6-10,1-2,"(0.692, 1.386]"
email-enronsent09_01-0082,11,rank,rank,NOUN,-3,3,After Head,5,1.791759469228055,4,12,nmod,3-4,11-15,3-4,"(1.386, 2.197]"
email-enronsent27_01-0003,11,lithograph,lithograph,NOUN,-6,6,After Head,2,1.0986122886681096,10,12,obj,9-10,11-15,5-6,"(0.692, 1.386]"
email-enronsent27_01-0004,8,gallery,gallery,NOUN,-4,4,After Head,3,1.3862943611198906,7,9,obl,7-8,6-10,3-4,"(0.692, 1.386]"
email-enronsent27_01-0005,5,week,week,NOUN,-2,2,After Head,89,4.499809670330265,4,6,obl:unmarked,3-4,6-10,1-2,"(4.22, 8.54]"
email-enronsent27_01-0006,7,lot,lot,NOUN,-2,2,After Head,89,4.499809670330265,3,8,obj,3-4,6-10,1-2,"(4.22, 8.54]"
email-enronsent27_01-0006,10,collection,collection,NOUN,-5,5,After Head,6,1.9459101490553132,10,11,obl,9-10,11-15,5-6,"(1.386, 2.197]"
email-enronsent27_01-0007,2,way,way,NOUN,3,3,Before Head,204,5.3230099791384085,3,3,obl,3-4,1-5,3-4,"(4.22, 8.54]"
email-enronsent27_01-0007,12,living,living,NOUN,1,1,Before Head,35,3.58351893845611,6,13,compound,5-6,11-15,1-2,"(3.497, 4.22]"
email-enronsent27_01-0007,13,room,room,NOUN,-5,5,After Head,79,4.382026634673881,4,14,obl,3-4,11-15,5-6,"(4.22, 8.54]"
email-enronsent27_01-0008,9,month,month,NOUN,-6,6,After Head,52,3.970291913552122,5,10,obl,5-6,6-10,5-6,"(3.497, 4.22]"
email-enronsent27_01-0009,5,artists,artists,NOUN,-3,3,After Head,4,1.6094379124341003,7,6,obl,7-8,6-10,3-4,"(1.386, 2.197]"
email-enronsent27_01-0012,1,concept,concept,NOUN,6,6,Before Head,4,1.6094379124341003,7,2,nsubj:outer,7-8,1-5,5-6,"(1.386, 2.197]"
email-enronsent27_01-0012,5,time,time,NOUN,3,3,Before Head,397,5.986452005284438,4,6,obl,3-4,6-10,3-4,"(4.22, 8.54]"
email-enronsent27_01-0012,16,artists,artists,NOUN,-5,5,After Head,4,1.6094379124341003,7,17,nmod,7-8,16-20,5-6,"(1.386, 2.197]"
email-enronsent27_01-0013,10,wife's,wife's,NOUN,-3,3,After Head,4,1.6094379124341003,6,11,nmod,5-6,11-15,3-4,"(1.386, 2.197]"
email-enronsent27_01-0013,11,favorites,favorites,NOUN,-6,6,After Head,2,1.0986122886681096,9,13,nmod,9-10,11-15,5-6,"(0.692, 1.386]"
email-enronsent27_01-0013,13,priorities,priorities,NOUN,-2,2,After Head,3,1.3862943611198906,10,15,conj,9-10,11-15,1-2,"(0.692, 1.386]"
email-enronsent27_01-0014,2,kind,kind,NOUN,4,4,Before Head,42,3.7612001156935624,4,3,advmod,3-4,1-5,3-4,"(3.497, 4.22]"
email-enronsent27_01-0014,5,rank,rank,NOUN,1,1,Before Head,5,1.791759469228055,4,6,compound,3-4,6-10,1-2,"(1.386, 2.197]"
email-enronsent27_01-0014,15,piece,piece,NOUN,-2,2,After Head,26,3.295836866004329,5,16,obj,5-6,16-20,1-2,"(2.833, 3.497]"
email-enronsent27_01-0016,9,artist,artist,NOUN,-3,3,After Head,1,0.6931471805599453,6,10,obl:agent,5-6,6-10,3-4,"(0.692, 1.386]"
email-enronsent27_01-0016,15,fact,fact,NOUN,-6,6,After Head,53,3.9889840465642745,4,16,conj,3-4,16-20,5-6,"(3.497, 4.22]"
email-enronsent27_01-0016,18,buying,buying,NOUN,1,1,Before Head,18,2.9444389791664403,6,19,compound,5-6,16-20,1-2,"(2.833, 3.497]"
email-enronsent27_01-0016,19,decision,decision,NOUN,-4,4,After Head,14,2.70805020110221,8,20,nmod,7-8,16-20,3-4,"(2.197, 2.833]"
email-enronsent27_01-0017,10,works,works,NOUN,-2,2,After Head,31,3.4657359027997265,5,11,obj,5-6,11-15,1-2,"(2.833, 3.497]"
email-enronsent27_01-0017,12,paper,paper,NOUN,-2,2,After Head,21,3.091042453358316,5,13,nmod,5-6,11-15,1-2,"(2.833, 3.497]"
email-enronsent27_01-0018,1,example,example,NOUN,4,4,Before Head,23,3.1780538303479458,7,2,obl,7-8,1-5,3-4,"(2.833, 3.497]"
email-enronsent27_01-0018,14,work,work,NOUN,-2,2,After Head,213,5.365976015021851,4,15,obj,3-4,11-15,1-2,"(4.22, 8.54]"
email-enronsent27_01-0018,16,paper,paper,NOUN,-2,2,After Head,21,3.091042453358316,5,17,nmod,5-6,16-20,1-2,"(2.833, 3.497]"
email-enronsent27_01-0022,3,works,works,NOUN,-3,3,After Head,31,3.4657359027997265,5,4,parataxis,5-6,1-5,3-4,"(2.833, 3.497]"
email-enronsent27_01-0022,5,paper,paper,NOUN,-2,2,After Head,21,3.091042453358316,5,6,nmod,5-6,6-10,1-2,"(2.833, 3.497]"
email-enronsent27_01-0033,2,way,way,NOUN,4,4,Before Head,204,5.3230099791384085,3,3,obl,3-4,1-5,3-4,"(4.22, 8.54]"
email-enronsent27_01-0033,20,gallery,gallery,NOUN,1,1,Before Head,3,1.3862943611198906,7,21,nsubj,7-8,21-25,1-2,"(0.692, 1.386]"
email-enronsent27_01-0033,23,couple,couple,NOUN,3,3,Before Head,51,3.9512437185814275,6,24,obl:unmarked,5-6,21-25,3-4,"(3.497, 4.22]"
email-enronsent27_01-0033,25,years,years,NOUN,-2,2,After Head,150,5.017279836814924,5,26,nmod,5-6,26-30,1-2,"(4.22, 8.54]"
email-enronsent27_01-0034,7,1920s,1920s,NOUN,-3,3,After Head,2,1.0986122886681096,5,8,nmod,5-6,6-10,3-4,"(0.692, 1.386]"
email-enronsent27_01-0034,14,technique,technique,NOUN,-2,2,After Head,3,1.3862943611198906,9,15,obj,9-10,11-15,1-2,"(0.692, 1.386]"
email-enronsent27_01-0034,17,push,push,NOUN,1,1,Before Head,10,2.3978952727983707,4,18,compound,3-4,16-20,1-2,"(2.197, 2.833]"
email-enronsent27_01-0034,18,wa,wa,NOUN,-6,6,After Head,4,1.6094379124341003,2,19,xcomp,1-2,16-20,5-6,"(1.386, 2.197]"
email-enronsent27_01-0034,21,pronunciation,pronunciation,NOUN,-6,6,After Head,1,0.6931471805599453,13,22,parataxis,13-14,21-25,5-6,"(0.692, 1.386]"
email-enronsent27_01-0034,24,attempt,attempt,NOUN,-3,3,After Head,18,2.9444389791664403,7,25,nmod,7-8,21-25,3-4,"(2.833, 3.497]"
email-enronsent27_01-0034,28,spelling,spelling,NOUN,-4,4,After Head,3,1.3862943611198906,8,29,nmod,7-8,26-30,3-4,"(0.692, 1.386]"
email-enronsent27_01-0035,6,couple,couple,NOUN,-3,3,After Head,51,3.9512437185814275,6,7,obl,5-6,6-10,3-4,"(3.497, 4.22]"
email-enronsent27_01-0035,8,galleries,galleries,NOUN,-2,2,After Head,3,1.3862943611198906,9,9,nmod,9-10,6-10,1-2,"(0.692, 1.386]"
email-enronsent27_01-0037,20,lot,lot,NOUN,-2,2,After Head,89,4.499809670330265,3,21,obj,3-4,21-25,1-2,"(4.22, 8.54]"
email-enronsent27_01-0037,23,artists,artists,NOUN,-3,3,After Head,4,1.6094379124341003,7,24,nmod,7-8,21-25,3-4,"(1.386, 2.197]"
email-enronsent27_01-0037,35,burner,burner,NOUN,-4,4,After Head,2,1.0986122886681096,6,36,obl,5-6,36-40,3-4,"(0.692, 1.386]"
email-enronsent27_01-0048,2,time,time,NOUN,-1,1,After Head,397,5.986452005284438,4,4,obj,3-4,1-5,1-2,"(4.22, 8.54]"
email-enronsent27_01-0048,4,things,things,NOUN,1,1,Before Head,85,4.454347296253507,6,6,nsubj,5-6,6-10,1-2,"(4.22, 8.54]"
email-enronsent27_01-0053,8,lunch,lunch,NOUN,-1,1,After Head,27,3.332204510175204,5,9,obj,5-6,6-10,1-2,"(2.833, 3.497]"
email-enronsent27_01-0053,9,today,today,NOUN,-2,2,After Head,65,4.189654742026425,5,10,obl:unmarked,5-6,6-10,1-2,"(3.497, 4.22]"
email-enronsent27_01-0054,13,morning,morning,NOUN,-5,5,After Head,41,3.7376696182833684,7,15,obl:unmarked,7-8,11-15,5-6,"(3.497, 4.22]"
email-enronsent27_01-0055,4,weekend,weekend,NOUN,-2,2,After Head,26,3.295836866004329,7,5,obl:unmarked,7-8,1-5,1-2,"(2.833, 3.497]"
email-enronsent27_01-0055,12,comments,comments,NOUN,-3,3,After Head,46,3.8501476017100584,8,13,obj,7-8,11-15,3-4,"(3.497, 4.22]"
email-enronsent27_01-0055,15,Analyst,analyst,NOUN,1,1,Before Head,14,2.70805020110221,7,16,compound,7-8,16-20,1-2,"(2.197, 2.833]"
email-enronsent27_01-0055,16,Presentation,presentation,NOUN,-4,4,After Head,12,2.5649493574615367,12,17,nmod,11-12,16-20,3-4,"(2.197, 2.833]"
email-enronsent27_01-0055,20,night,night,NOUN,-6,6,After Head,83,4.430816798843313,5,21,obl,5-6,21-25,5-6,"(4.22, 8.54]"
email-enronsent27_01-0055,27,lunch,lunch,NOUN,-2,2,After Head,27,3.332204510175204,5,28,obl,5-6,26-30,1-2,"(2.833, 3.497]"
email-enronsent27_01-0056,9,shape,shape,NOUN,-6,6,After Head,7,2.0794415416798357,5,10,ccomp,5-6,6-10,5-6,"(1.386, 2.197]"
email-enronsent27_01-0056,16,lunch,lunch,NOUN,-1,1,After Head,27,3.332204510175204,5,17,obj,5-6,16-20,1-2,"(2.833, 3.497]"
email-enronsent27_01-0058,2,brother,brother,NOUN,1,1,Before Head,7,2.0794415416798357,7,3,nsubj,7-8,1-5,1-2,"(1.386, 2.197]"
email-enronsent27_01-0058,9,bowl,bowl,NOUN,1,1,Before Head,9,2.302585092994046,4,10,compound,3-4,6-10,1-2,"(2.197, 2.833]"
email-enronsent27_01-0058,10,games,games,NOUN,-4,4,After Head,11,2.4849066497880004,5,11,obl,5-6,11-15,3-4,"(2.197, 2.833]"
email-enronsent27_01-0058,23,bowl,bowl,NOUN,-6,6,After Head,9,2.302585092994046,4,24,ccomp,3-4,21-25,5-6,"(2.197, 2.833]"
email-enronsent27_01-0058,26,one,one,NOUN,-3,3,After Head,473,6.161207321695077,3,27,conj,3-4,26-30,3-4,"(4.22, 8.54]"
email-enronsent27_01-0058,34,name,name,NOUN,-2,2,After Head,96,4.574710978503383,4,36,obj,3-4,36-40,1-2,"(4.22, 8.54]"
email-enronsent27_01-0058,47,college,college,NOUN,1,1,Before Head,16,2.833213344056216,7,49,compound,7-8,46-50,1-2,"(2.197, 2.833]"
email-enronsent27_01-0058,48,football,football,NOUN,1,1,Before Head,5,1.791759469228055,8,50,compound,7-8,46-50,1-2,"(1.386, 2.197]"
email-enronsent27_01-0058,49,fan,fan,NOUN,-6,6,After Head,11,2.4849066497880004,3,51,ccomp,3-4,51-55,5-6,"(2.197, 2.833]"
email-enronsent27_01-0059,6,draft,draft,NOUN,-4,4,After Head,41,3.7376696182833684,5,7,nsubj,5-6,6-10,3-4,"(3.497, 4.22]"
email-enronsent27_01-0060,5,document,document,NOUN,-4,4,After Head,13,2.639057329615259,8,6,obl,7-8,6-10,3-4,"(2.197, 2.833]"
email-enronsent27_01-0060,9,changes,changes,NOUN,-2,2,After Head,36,3.6109179126442243,7,10,obj,7-8,6-10,1-2,"(3.497, 4.22]"
email-enronsent27_01-0060,11,additions,additions,NOUN,-2,2,After Head,1,0.6931471805599453,9,12,conj,9-10,11-15,1-2,"(0.692, 1.386]"
email-enronsent27_01-0061,5,wording,wording,NOUN,-2,2,After Head,4,1.6094379124341003,7,7,obj,7-8,6-10,1-2,"(1.386, 2.197]"
email-enronsent27_01-0063,8,comment,comment,NOUN,-2,2,After Head,13,2.639057329615259,7,9,obj,7-8,6-10,1-2,"(2.197, 2.833]"
email-enronsent27_01-0068,8,lunch,lunch,NOUN,-1,1,After Head,27,3.332204510175204,5,9,obj,5-6,6-10,1-2,"(2.833, 3.497]"
email-enronsent27_01-0068,9,today,today,NOUN,-2,2,After Head,65,4.189654742026425,5,10,obl:unmarked,5-6,6-10,1-2,"(3.497, 4.22]"
email-enronsent27_01-0069,13,morning,morning,NOUN,-5,5,After Head,41,3.7376696182833684,7,15,obl:unmarked,7-8,11-15,5-6,"(3.497, 4.22]"
email-enronsent27_01-0070,4,weekend,weekend,NOUN,-2,2,After Head,26,3.295836866004329,7,5,obl:unmarked,7-8,1-5,1-2,"(2.833, 3.497]"
email-enronsent27_01-0070,12,comments,comments,NOUN,-3,3,After Head,46,3.8501476017100584,8,13,obj,7-8,11-15,3-4,"(3.497, 4.22]"
email-enronsent27_01-0070,15,Analyst,analyst,NOUN,1,1,Before Head,14,2.70805020110221,7,16,compound,7-8,16-20,1-2,"(2.197, 2.833]"
email-enronsent27_01-0070,16,Presentation,presentation,NOUN,-4,4,After Head,12,2.5649493574615367,12,17,nmod,11-12,16-20,3-4,"(2.197, 2.833]"
email-enronsent27_01-0070,20,night,night,NOUN,-6,6,After Head,83,4.430816798843313,5,21,obl,5-6,21-25,5-6,"(4.22, 8.54]"
email-enronsent27_01-0070,27,lunch,lunch,NOUN,-2,2,After Head,27,3.332204510175204,5,28,obl,5-6,26-30,1-2,"(2.833, 3.497]"
email-enronsent27_01-0071,9,shape,shape,NOUN,-6,6,After Head,7,2.0794415416798357,5,10,ccomp,5-6,6-10,5-6,"(1.386, 2.197]"
email-enronsent27_01-0071,16,lunch,lunch,NOUN,-1,1,After Head,27,3.332204510175204,5,17,obj,5-6,16-20,1-2,"(2.833, 3.497]"
email-enronsent27_01-0073,2,brother,brother,NOUN,1,1,Before Head,7,2.0794415416798357,7,3,nsubj,7-8,1-5,1-2,"(1.386, 2.197]"
email-enronsent27_01-0073,9,bowl,bowl,NOUN,1,1,Before Head,9,2.302585092994046,4,10,compound,3-4,6-10,1-2,"(2.197, 2.833]"
email-enronsent27_01-0073,10,games,games,NOUN,-4,4,After Head,11,2.4849066497880004,5,11,obl,5-6,11-15,3-4,"(2.197, 2.833]"
email-enronsent27_01-0073,23,bowl,bowl,NOUN,-6,6,After Head,9,2.302585092994046,4,24,ccomp,3-4,21-25,5-6,"(2.197, 2.833]"
email-enronsent27_01-0073,26,one,one,NOUN,-3,3,After Head,473,6.161207321695077,3,27,conj,3-4,26-30,3-4,"(4.22, 8.54]"
email-enronsent27_01-0073,34,name,name,NOUN,-2,2,After Head,96,4.574710978503383,4,36,obj,3-4,36-40,1-2,"(4.22, 8.54]"
email-enronsent27_01-0073,47,college,college,NOUN,1,1,Before Head,16,2.833213344056216,7,49,compound,7-8,46-50,1-2,"(2.197, 2.833]"
email-enronsent27_01-0073,48,football,football,NOUN,1,1,Before Head,5,1.791759469228055,8,50,compound,7-8,46-50,1-2,"(1.386, 2.197]"
email-enronsent27_01-0073,49,fan,fan,NOUN,-6,6,After Head,11,2.4849066497880004,3,51,ccomp,3-4,51-55,5-6,"(2.197, 2.833]"
email-enronsent26_01-0001,6,calendars,calendars,NOUN,-4,4,After Head,2,1.0986122886681096,9,7,obl,9-10,6-10,3-4,"(0.692, 1.386]"
email-enronsent26_01-0002,7,thing,thing,NOUN,-3,3,After Head,82,4.418840607796598,5,9,obj,5-6,6-10,3-4,"(4.22, 8.54]"
email-enronsent26_01-0002,12,year,year,NOUN,-6,6,After Head,172,5.153291594497779,4,14,conj,3-4,11-15,5-6,"(4.22, 8.54]"
email-enronsent26_01-0003,6,let,let,NOUN,1,1,Before Head,154,5.043425116919247,3,7,compound,3-4,6-10,1-2,"(4.22, 8.54]"
email-enronsent26_01-0003,7,down,down,NOUN,-6,6,After Head,118,4.77912349311153,4,8,parataxis,3-4,6-10,5-6,"(4.22, 8.54]"
email-enronsent26_01-0003,11,cities,cities,NOUN,-4,4,After Head,15,2.772588722239781,6,12,nmod,5-6,11-15,3-4,"(2.197, 2.833]"
email-enronsent26_01-0004,7,year,year,NOUN,-2,2,After Head,172,5.153291594497779,4,8,nmod,3-4,6-10,1-2,"(4.22, 8.54]"
email-enronsent26_01-0005,5,restaurants,restaurants,NOUN,-3,3,After Head,13,2.639057329615259,11,6,obj,11-12,6-10,3-4,"(2.197, 2.833]"
email-enronsent26_01-0005,12,year,year,NOUN,-4,4,After Head,172,5.153291594497779,4,13,obl:unmarked,3-4,11-15,3-4,"(4.22, 8.54]"
email-enronsent26_01-0005,15,birthday,birthday,NOUN,-6,6,After Head,10,2.3978952727983707,8,16,obl,7-8,16-20,5-6,"(2.197, 2.833]"
email-enronsent26_01-0006,9,time,time,NOUN,-3,3,After Head,397,5.986452005284438,4,10,obj,3-4,6-10,3-4,"(4.22, 8.54]"
email-enronsent26_01-0009,7,visit,visit,NOUN,-3,3,After Head,47,3.8712010109078907,5,8,obl,5-6,6-10,3-4,"(3.497, 4.22]"
email-enronsent26_01-0009,17,school,school,NOUN,-6,6,After Head,56,4.04305126783455,6,18,acl:relcl,5-6,16-20,5-6,"(3.497, 4.22]"
email-enronsent26_01-0012,7,am,am,NOUN,-3,3,After Head,270,5.602118820879701,2,8,nmod,1-2,6-10,3-4,"(4.22, 8.54]"
email-enronsent26_01-0013,19,school,school,NOUN,-4,4,After Head,56,4.04305126783455,6,20,obl,5-6,16-20,3-4,"(3.497, 4.22]"
email-enronsent26_01-0014,8,vacation,vacation,NOUN,1,1,Before Head,12,2.5649493574615367,8,9,compound,7-8,6-10,1-2,"(2.197, 2.833]"
email-enronsent26_01-0014,9,time,time,NOUN,-4,4,After Head,397,5.986452005284438,4,10,xcomp,3-4,6-10,3-4,"(4.22, 8.54]"
email-enronsent26_01-0015,3,meeting,meeting,NOUN,-2,2,After Head,71,4.276666119016055,7,4,obj,7-8,1-5,1-2,"(4.22, 8.54]"
email-enronsent26_01-0015,23,year,year,NOUN,-2,2,After Head,172,5.153291594497779,4,24,obl:unmarked,3-4,21-25,1-2,"(4.22, 8.54]"
email-enronsent26_01-0016,3,officer's,officer's,NOUN,2,2,Before Head,1,0.6931471805599453,9,4,nmod:poss,9-10,1-5,1-2,"(0.692, 1.386]"
email-enronsent26_01-0016,9,spouses,spouses,NOUN,2,2,Before Head,1,0.6931471805599453,7,11,nsubj:pass,7-8,11-15,1-2,"(0.692, 1.386]"
email-enronsent26_01-0017,6,town,town,NOUN,-6,6,After Head,42,3.7612001156935624,4,8,ccomp,3-4,6-10,5-6,"(3.497, 4.22]"
email-enronsent26_01-0017,10,thing,thing,NOUN,-4,4,After Head,82,4.418840607796598,5,12,obl,5-6,11-15,3-4,"(4.22, 8.54]"
email-enronsent26_01-0020,5,vacation,vacation,NOUN,1,1,Before Head,12,2.5649493574615367,8,7,compound,7-8,6-10,1-2,"(2.197, 2.833]"
email-enronsent26_01-0020,6,days,days,NOUN,-5,5,After Head,106,4.672828834461906,4,8,obl,3-4,6-10,5-6,"(4.22, 8.54]"
email-enronsent26_01-0022,3,couple,couple,NOUN,-2,2,After Head,51,3.9512437185814275,6,4,obj,5-6,1-5,1-2,"(3.497, 4.22]"
email-enronsent26_01-0022,5,questions,questions,NOUN,-2,2,After Head,74,4.31748811353631,9,6,nmod,9-10,6-10,1-2,"(4.22, 8.54]"
email-enronsent26_01-0022,12,LOI,loi,NOUN,-3,3,After Head,5,1.791759469228055,3,13,obj,3-4,11-15,3-4,"(1.386, 2.197]"
email-enronsent26_01-0023,4,Fuel,fuel,NOUN,1,1,Before Head,12,2.5649493574615367,4,5,compound,3-4,1-5,1-2,"(2.197, 2.833]"
email-enronsent26_01-0023,5,Cell,cell,NOUN,1,1,Before Head,10,2.3978952727983707,4,6,compound,3-4,6-10,1-2,"(2.197, 2.833]"
email-enronsent26_01-0023,6,Energy,energy,NOUN,1,1,Before Head,52,3.970291913552122,6,7,compound,5-6,6-10,1-2,"(3.497, 4.22]"
email-enronsent26_01-0023,7,equipment,equipment,NOUN,-6,6,After Head,10,2.3978952727983707,9,8,obl,9-10,6-10,5-6,"(2.197, 2.833]"
email-enronsent26_01-0024,7,manufacturer,manufacturer,NOUN,-3,3,After Head,4,1.6094379124341003,12,8,obj,11-12,6-10,3-4,"(1.386, 2.197]"
email-enronsent26_01-0025,6,draft,draft,NOUN,-2,2,After Head,41,3.7376696182833684,5,7,obj,5-6,6-10,1-2,"(3.497, 4.22]"
email-enronsent26_01-0025,9,Development,development,NOUN,1,1,Before Head,21,3.091042453358316,11,10,compound,11-12,6-10,1-2,"(2.833, 3.497]"
email-enronsent26_01-0025,10,Agreement,agreement,NOUN,-4,4,After Head,67,4.219507705176107,9,11,nmod,9-10,11-15,3-4,"(3.497, 4.22]"
email-enronsent26_01-0025,16,deal,deal,NOUN,-3,3,After Head,69,4.248495242049359,4,17,obj,3-4,16-20,3-4,"(4.22, 8.54]"
email-enronsent26_01-0025,20,terms,terms,NOUN,-2,2,After Head,9,2.302585092994046,5,21,obl,5-6,21-25,1-2,"(2.197, 2.833]"
email-enronsent26_01-0025,28,draft,draft,NOUN,-6,6,After Head,41,3.7376696182833684,5,30,advcl,5-6,26-30,5-6,"(3.497, 4.22]"
email-enronsent26_01-0026,3,concern,concern,NOUN,-2,2,After Head,20,3.044522437723423,7,4,obj,7-8,1-5,1-2,"(2.833, 3.497]"
email-enronsent26_01-0026,7,optionality,optionality,NOUN,1,1,Before Head,3,1.3862943611198906,11,8,compound,11-12,6-10,1-2,"(0.692, 1.386]"
email-enronsent26_01-0026,8,bug,bug,NOUN,2,2,Before Head,2,1.0986122886681096,3,9,nsubj,3-4,6-10,1-2,"(0.692, 1.386]"
email-enronsent26_01-0026,14,backside,backside,NOUN,-4,4,After Head,2,1.0986122886681096,8,15,obl,7-8,11-15,3-4,"(0.692, 1.386]"
email-enronsent26_01-0026,17,one,one,NOUN,-6,6,After Head,473,6.161207321695077,3,18,obl,3-4,16-20,5-6,"(4.22, 8.54]"
email-enronsent26_01-0027,6,EPC,epc,NOUN,1,1,Before Head,6,1.9459101490553132,3,7,compound,3-4,6-10,1-2,"(1.386, 2.197]"
email-enronsent26_01-0027,7,contract,contract,NOUN,-3,3,After Head,30,3.4339872044851463,8,8,obj,7-8,6-10,3-4,"(2.833, 3.497]"
email-enronsent26_01-0028,4,confidentiality,confidentiality,NOUN,1,1,Before Head,9,2.302585092994046,15,6,compound,15-16,6-10,1-2,"(2.197, 2.833]"
email-enronsent26_01-0028,5,agreement,agreement,NOUN,-4,4,After Head,67,4.219507705176107,9,7,obl,9-10,6-10,3-4,"(3.497, 4.22]"
email-enronsent26_01-0028,12,files,files,NOUN,-6,6,After Head,8,2.1972245773362196,5,15,acl:relcl,5-6,11-15,5-6,"(1.386, 2.197]"
email-enronsent26_01-0029,9,things,things,NOUN,-1,1,After Head,85,4.454347296253507,6,10,obj,5-6,6-10,1-2,"(4.22, 8.54]"
email-enronsent26_01-0032,5,contract,contract,NOUN,1,1,Before Head,30,3.4339872044851463,8,6,compound,7-8,6-10,1-2,"(2.833, 3.497]"
email-enronsent26_01-0032,6,questions,questions,NOUN,-6,6,After Head,74,4.31748811353631,9,7,obj,9-10,6-10,5-6,"(4.22, 8.54]"
email-enronsent26_01-0033,7,contracts,contracts,NOUN,-2,2,After Head,14,2.70805020110221,9,8,obj,9-10,6-10,1-2,"(2.197, 2.833]"
email-enronsent26_01-0033,10,project,project,NOUN,-3,3,After Head,33,3.5263605246161616,7,11,nmod,7-8,11-15,3-4,"(3.497, 4.22]"
email-enronsent26_01-0034,3,couple,couple,NOUN,-2,2,After Head,51,3.9512437185814275,6,4,obj,5-6,1-5,1-2,"(3.497, 4.22]"
email-enronsent26_01-0034,5,questions,questions,NOUN,-2,2,After Head,74,4.31748811353631,9,6,nmod,9-10,6-10,1-2,"(4.22, 8.54]"
email-enronsent26_01-0034,12,LOI,loi,NOUN,-3,3,After Head,5,1.791759469228055,3,13,obj,3-4,11-15,3-4,"(1.386, 2.197]"
email-enronsent26_01-0035,4,Fuel,fuel,NOUN,1,1,Before Head,12,2.5649493574615367,4,5,compound,3-4,1-5,1-2,"(2.197, 2.833]"
email-enronsent26_01-0035,5,Cell,cell,NOUN,1,1,Before Head,10,2.3978952727983707,4,6,compound,3-4,6-10,1-2,"(2.197, 2.833]"
